Pos,Club,Pld,W,D,L,GF,GA,GD,pts,HW%,HD%,HL%,AW%,AD%,AL%,Corners,HCorners,ACorners,Shots,HShots,AShots,ShotsTarget,HShotsTarget,AShotsTarget,ShotsTarget%,HShotsTarget%,AShotsTarget%,pts vs Champions,W vs Champions,D vs Champions,L vs Champions,HW% vs Champions,HD% vs Champions,HL% vs Champions,AW% vs Champions,AD% vs Champions,AL% vs Champions,pts vs 2-4 CL Qualified,W vs 2-4 CL Qualified,D vs 2-4 CL Qualified,L vs 2-4 CL Qualified,HW% vs 2-4 CL Qualified,HD% vs 2-4 CL Qualified,HL% vs 2-4 CL Qualified,AW% vs 2-4 CL Qualified,AD% vs 2-4 CL Qualified,AL% vs 2-4 CL Qualified,pts vs 5-7 UEFA League Qualified,W vs 5-7 UEFA League Qualified,D vs 5-7 UEFA League Qualified,L vs 5-7 UEFA League Qualified,HW% vs 5-7 UEFA League Qualified,HD% vs 5-7 UEFA League Qualified,HL% vs 5-7 UEFA League Qualified,AW% vs 5-7 UEFA League Qualified,AD% vs 5-7 UEFA League Qualified,AL% vs 5-7 UEFA League Qualified,pts vs 8-13or15 Upper Mid-Table,W vs 8-13or15 Upper Mid-Table,D vs 8-13or15 Upper Mid-Table,L vs 8-13or15 Upper Mid-Table,HW% vs 8-13or15 Upper Mid-Table,HD% vs 8-13or15 Upper Mid-Table,HL% vs 8-13or15 Upper Mid-Table,AW% vs 8-13or15 Upper Mid-Table,AD% vs 8-13or15 Upper Mid-Table,AL% vs 8-13or15 Upper Mid-Table,pts vs 14or16-17or19 Low Mid-Table,W vs 14or16-17or19 Low Mid-Table,D vs 14or16-17or19 Low Mid-Table,L vs 14or16-17or19 Low Mid-Table,HW% vs 14or16-17or19 Low Mid-Table,HD% vs 14or16-17or19 Low Mid-Table,HL% vs 14or16-17or19 Low Mid-Table,AW% vs 14or16-17or19 Low Mid-Table,AD% vs 14or16-17or19 Low Mid-Table,AL% vs 14or16-17or19 Low Mid-Table,pts vs Relegated,W vs Relegated,D vs Relegated,L vs Relegated,HW% vs Relegated,HD% vs Relegated,HL% vs Relegated,AW% vs Relegated,AD% vs Relegated,AL% vs Relegated
11,Coventry,42,14,14,14,43,45,-2,56,0.473684,0.368421,0.263158,0.263158,0.368421,0.473684,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,12,4,0,2,1,0,0,0.333333,0,0.666667,5,1,2,3,0,0.333333,0.666667,0.333333,0.333333,0.333333,18,5,3,6,0.375,0.25,0.25,0.25,0.125,0.5,15,4,3,1,0.75,0.25,0,0.25,0.5,0.25,5,0,5,1,0,1,0,0,0.666667,0.333333
12,Norwich,42,12,17,13,65,61,4,53,0.210526,0.473684,0.421053,0.421053,0.421053,0.263158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,6,1,3,2,0,0.666667,0.333333,0.333333,0.333333,0.333333,8,2,2,2,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,18,4,6,4,0.125,0.375,0.375,0.375,0.375,0.125,14,4,2,2,0.5,0.25,0.25,0.5,0.25,0.25,6,1,3,2,0,0.666667,0.333333,0.333333,0.333333,0.333333
13,West Ham,42,13,13,16,47,58,-11,52,0.315789,0.368421,0.421053,0.368421,0.315789,0.421053,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,7,2,1,3,0,0.333333,0.666667,0.666667,0,0.333333,6,2,0,4,0.333333,0,0.666667,0.333333,0,0.666667,14,3,5,6,0.25,0.25,0.375,0.125,0.375,0.375,15,4,3,1,0.5,0.25,0.25,0.5,0.5,0,9,2,3,1,0.333333,0.666667,0,0.333333,0.333333,0.333333
14,Chelsea,42,13,12,17,49,53,-4,51,0.578947,0.263158,0.263158,0.105263,0.368421,0.631579,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,0,0,1,0,0,4,1,1,4,0.333333,0,0.666667,0,0.333333,0.666667,6,1,3,2,0.333333,0.666667,0,0,0.333333,0.666667,17,4,5,5,0.5,0.125,0.25,0,0.5,0.375,9,2,3,3,0.5,0.5,0,0,0.25,0.75,9,3,0,3,0.666667,0,0.333333,0.333333,0,0.666667
15,Tottenham,42,11,12,19,54,59,-5,45,0.210526,0.421053,0.473684,0.368421,0.210526,0.526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,4,1,1,4,0,0,1,0.333333,0.333333,0.333333,2,0,2,4,0,0.666667,0.333333,0,0,1,13,3,4,7,0,0.375,0.5,0.375,0.125,0.375,17,5,2,1,0.75,0.25,0,0.5,0.25,0.25,9,2,3,1,0.333333,0.666667,0,0.333333,0.333333,0.333333
16,Man City,42,9,18,15,38,49,-11,45,0.315789,0.526316,0.263158,0.157895,0.421053,0.526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,5,1,2,3,0.333333,0.333333,0.333333,0,0.333333,0.666667,2,0,2,4,0,0.333333,0.666667,0,0.333333,0.666667,15,2,9,5,0.25,0.625,0.125,0,0.5,0.5,11,3,2,1,0.5,0.25,0,0.25,0.25,0.25,12,3,3,0,0.333333,0.666667,0,0.666667,0.333333,0
17,Everton,42,12,8,22,42,63,-21,44,0.421053,0.210526,0.473684,0.210526,0.210526,0.684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,1,5,0,0.333333,0.666667,0,0,1,5,1,2,3,0.333333,0.333333,0.333333,0,0.333333,0.666667,11,3,2,11,0.25,0.125,0.625,0.125,0.125,0.75,13,4,1,1,0.5,0.25,0,0.5,0,0.25,14,4,2,0,1,0,0,0.333333,0.666667,0
18,Southampton,42,12,7,23,49,66,-17,43,0.473684,0.105263,0.526316,0.157895,0.263158,0.684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,9,3,0,3,0.666667,0,0.333333,0.333333,0,0.666667,5,1,2,3,0.333333,0.333333,0.333333,0,0.333333,0.666667,23,7,2,7,0.625,0,0.375,0.25,0.25,0.5,1,0,1,5,0,0,0.75,0,0.25,0.5,5,1,2,3,0.333333,0.333333,0.333333,0,0.333333,0.666667
19,Ipswich,42,9,16,17,35,58,-23,43,0.263158,0.421053,0.421053,0.210526,0.421053,0.473684,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,5,1,2,3,0.333333,0.333333,0.333333,0,0.333333,0.666667,6,1,3,2,0,0.666667,0.333333,0.333333,0.333333,0.333333,13,3,4,9,0.25,0.25,0.5,0.125,0.25,0.625,8,2,2,2,0.25,0.25,0.25,0.25,0.25,0.25,10,2,4,0,0.333333,0.666667,0,0.333333,0.666667,0
20,Sheffield United,42,8,18,16,42,60,-18,42,0.315789,0.526316,0.263158,0.105263,0.421053,0.578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,5,1,2,3,0.333333,0.333333,0.333333,0,0.333333,0.666667,5,1,2,3,0.333333,0.666667,0,0,0,1,19,4,7,5,0.25,0.5,0.25,0.25,0.375,0.375,5,0,5,3,0,0.75,0.25,0,0.5,0.5,8,2,2,0,0.666667,0,0,0,0.666667,0
21,Oldham,42,9,13,20,42,68,-26,40,0.263158,0.421053,0.421053,0.210526,0.263158,0.631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,0,2,4,0,0.333333,0.666667,0,0.333333,0.666667,3,0,3,3,0,1,0,0,0,1,19,5,4,7,0.375,0.25,0.375,0.25,0.25,0.5,9,2,3,3,0.25,0.25,0.5,0.25,0.5,0.25,7,2,1,1,0.333333,0.333333,0,0.333333,0,0.333333
22,Swindon,42,5,15,22,47,100,-53,30,0.210526,0.368421,0.526316,0.0526316,0.421053,0.631579,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,2,0,2,4,0,0.333333,0.666667,0,0.333333,0.666667,1,0,1,5,0,0,1,0,0.333333,0.666667,19,4,7,5,0.375,0.25,0.375,0.125,0.625,0.25,6,1,3,4,0.25,0.5,0.25,0,0.25,0.75,1,0,1,3,0,0.333333,0.333333,0,0,0.666667
