Pos,Club,Pld,W,D,L,GF,GA,GD,pts,HW%,HD%,HL%,AW%,AD%,AL%,Corners,HCorners,ACorners,Shots,HShots,AShots,ShotsTarget,HShotsTarget,AShotsTarget,ShotsTarget%,HShotsTarget%,AShotsTarget%,pts vs Champions,W vs Champions,D vs Champions,L vs Champions,HW% vs Champions,HD% vs Champions,HL% vs Champions,AW% vs Champions,AD% vs Champions,AL% vs Champions,pts vs 2-4 CL Qualified,W vs 2-4 CL Qualified,D vs 2-4 CL Qualified,L vs 2-4 CL Qualified,HW% vs 2-4 CL Qualified,HD% vs 2-4 CL Qualified,HL% vs 2-4 CL Qualified,AW% vs 2-4 CL Qualified,AD% vs 2-4 CL Qualified,AL% vs 2-4 CL Qualified,pts vs 5-7 UEFA League Qualified,W vs 5-7 UEFA League Qualified,D vs 5-7 UEFA League Qualified,L vs 5-7 UEFA League Qualified,HW% vs 5-7 UEFA League Qualified,HD% vs 5-7 UEFA League Qualified,HL% vs 5-7 UEFA League Qualified,AW% vs 5-7 UEFA League Qualified,AD% vs 5-7 UEFA League Qualified,AL% vs 5-7 UEFA League Qualified,pts vs 8-13or15 Upper Mid-Table,W vs 8-13or15 Upper Mid-Table,D vs 8-13or15 Upper Mid-Table,L vs 8-13or15 Upper Mid-Table,HW% vs 8-13or15 Upper Mid-Table,HD% vs 8-13or15 Upper Mid-Table,HL% vs 8-13or15 Upper Mid-Table,AW% vs 8-13or15 Upper Mid-Table,AD% vs 8-13or15 Upper Mid-Table,AL% vs 8-13or15 Upper Mid-Table,pts vs 14or16-17or19 Low Mid-Table,W vs 14or16-17or19 Low Mid-Table,D vs 14or16-17or19 Low Mid-Table,L vs 14or16-17or19 Low Mid-Table,HW% vs 14or16-17or19 Low Mid-Table,HD% vs 14or16-17or19 Low Mid-Table,HL% vs 14or16-17or19 Low Mid-Table,AW% vs 14or16-17or19 Low Mid-Table,AD% vs 14or16-17or19 Low Mid-Table,AL% vs 14or16-17or19 Low Mid-Table,pts vs Relegated,W vs Relegated,D vs Relegated,L vs Relegated,HW% vs Relegated,HD% vs Relegated,HL% vs Relegated,AW% vs Relegated,AD% vs Relegated,AL% vs Relegated
11,Watford,38,14,8,16,52,59,-7,50,0.421053,0.157895,0.421053,0.315789,0.263158,0.421053,177,91,86,434,224,210,151,83,68,0.347926,0.370536,0.32381,0,0,0,2,0,0,1,0,0,1,3,1,0,5,0.333333,0,0.666667,0,0,1,3,1,0,5,0,0,1,0.333333,0,0.666667,17,5,2,3,0.5,0.166667,0.166667,0.333333,0.166667,0.333333,11,2,5,1,0.25,0.5,0.25,0.25,0.75,0,16,5,1,0,1,0,0,0.666667,0.333333,0
12,Crystal Palace,38,14,7,17,51,53,-2,49,0.263158,0.263158,0.473684,0.473684,0.105263,0.421053,205,130,75,491,294,197,146,76,70,0.297352,0.258503,0.35533,3,1,0,1,0,0,1,1,0,0,0,0,0,6,0,0,1,0,0,1,8,2,2,2,0,0.333333,0.666667,0.666667,0.333333,0,12,3,3,4,0.166667,0.5,0.166667,0.333333,0,0.5,10,3,1,4,0.5,0,0.5,0.25,0.25,0.5,16,5,1,0,0.666667,0.333333,0,1,0,0
13,Newcastle,38,12,9,17,42,48,-6,45,0.421053,0.0526316,0.526316,0.210526,0.421053,0.368421,181,112,69,444,266,178,142,80,62,0.31982,0.300752,0.348315,3,1,0,1,1,0,0,0,0,1,0,0,0,6,0,0,1,0,0,1,1,0,1,5,0,0,1,0,0.333333,0.666667,12,3,3,4,0.333333,0,0.5,0.166667,0.5,0.166667,15,4,3,1,0.75,0,0.25,0.25,0.75,0,14,4,2,0,0.666667,0.333333,0,0.666667,0.333333,0
14,Bournemouth,38,13,6,19,56,70,-14,45,0.421053,0.263158,0.315789,0.263158,0.0526316,0.684211,191,96,95,447,229,218,163,82,81,0.364653,0.358079,0.37156,0,0,0,2,0,0,1,0,0,1,6,2,0,4,0.666667,0,0.333333,0,0,1,1,0,1,5,0,0.333333,0.666667,0,0,1,18,5,3,4,0.5,0.5,0,0.333333,0,0.666667,8,2,2,2,0.25,0.25,0.25,0.25,0.25,0.25,12,4,0,2,0.666667,0,0.333333,0.666667,0,0.333333
15,Burnley,38,11,7,20,45,68,-23,40,0.368421,0.105263,0.526316,0.210526,0.263158,0.526316,140,80,60,359,210,149,115,66,49,0.320334,0.314286,0.328859,0,0,0,2,0,0,1,0,0,1,4,1,1,4,0.333333,0,0.666667,0,0.333333,0.666667,4,1,1,4,0.333333,0,0.666667,0,0.333333,0.666667,5,1,2,9,0.166667,0,0.833333,0,0.333333,0.666667,14,4,2,0,0.5,0.25,0,0.5,0.25,0,13,4,1,1,0.666667,0.333333,0,0.666667,0,0.333333
16,Southampton,38,9,12,17,45,65,-20,39,0.263158,0.421053,0.315789,0.210526,0.210526,0.578947,193,101,92,480,258,222,162,89,73,0.3375,0.344961,0.328829,0,0,0,2,0,0,1,0,0,1,4,1,1,4,0.333333,0,0.666667,0,0.333333,0.666667,7,2,1,3,0.666667,0.333333,0,0,0,1,13,3,4,5,0.166667,0.5,0.333333,0.333333,0.166667,0.5,8,1,5,0,0,0.75,0,0.25,0.5,0,7,2,1,3,0.333333,0.333333,0.333333,0.333333,0,0.666667
17,Brighton,38,9,9,20,35,60,-25,36,0.315789,0.263158,0.421053,0.157895,0.210526,0.631579,156,90,66,365,200,165,108,53,55,0.29589,0.265,0.333333,0,0,0,2,0,0,1,0,0,1,0,0,0,6,0,0,1,0,0,1,9,2,3,1,0.666667,0.333333,0,0,0.666667,0.333333,19,5,4,3,0.5,0.5,0,0.333333,0.166667,0.5,1,0,1,5,0,0,0.75,0,0.25,0.5,7,2,1,3,0.333333,0.333333,0.333333,0.333333,0,0.666667
18,Cardiff,38,10,4,24,34,69,-35,34,0.315789,0.105263,0.578947,0.210526,0.105263,0.684211,168,95,73,417,230,187,126,68,58,0.302158,0.295652,0.31016,0,0,0,2,0,0,1,0,0,1,0,0,0,6,0,0,1,0,0,1,6,2,0,4,0.333333,0,0.666667,0.333333,0,0.666667,8,2,2,8,0.166667,0.166667,0.666667,0.166667,0.166667,0.666667,15,5,0,3,0.75,0,0.25,0.5,0,0.5,5,1,2,1,0.333333,0.333333,0,0,0.333333,0.333333
19,Fulham,38,7,5,26,34,81,-47,26,0.315789,0.157895,0.526316,0.0526316,0.105263,0.842105,161,102,59,453,274,179,149,86,63,0.328918,0.313869,0.351955,0,0,0,2,0,0,1,0,0,1,0,0,0,6,0,0,1,0,0,1,1,0,1,5,0,0.333333,0.666667,0,0,1,6,1,3,8,0.166667,0.333333,0.5,0,0.166667,0.833333,13,4,1,3,0.75,0,0.25,0.25,0.25,0.5,6,2,0,2,0.666667,0,0,0,0,0.666667
20,Huddersfield,38,3,7,28,22,76,-54,16,0.105263,0.157895,0.736842,0.0526316,0.210526,0.736842,162,85,77,400,203,197,118,57,61,0.295,0.280788,0.309645,0,0,0,2,0,0,1,0,0,1,0,0,0,6,0,0,1,0,0,1,7,2,1,3,0.333333,0.333333,0.333333,0.333333,0,0.666667,2,0,2,10,0,0.166667,0.833333,0,0.166667,0.833333,2,0,2,6,0,0,1,0,0.5,0.5,5,1,2,1,0.333333,0.333333,0,0,0.333333,0.333333
